"year","state","species","value_imputed_gdp_adjusted","nmfs_region"
2020,"New Jersey","HAKE, RED",39887.2,"Mid Atlantic"
2020,"New Jersey","HAKE, SILVER",142240.95,"Mid Atlantic"
2020,"New Jersey","KINGFISH, NORTHERN",20.24,"Mid Atlantic"
2020,"New Jersey","KINGFISHES **",2460.23,"Mid Atlantic"
2020,"New Jersey","LOBSTER, AMERICAN",1414408.52,"Mid Atlantic"
2020,"New Jersey","MACKEREL, ATLANTIC",1020731.56,"Mid Atlantic"
2020,"New Jersey","MACKEREL, ATLANTIC CHUB",10887.13,"Mid Atlantic"
2020,"New Jersey","MACKEREL, SPANISH",1792.38,"Mid Atlantic"
2020,"New Jersey","MENHADENS **",24224292.55,"Mid Atlantic"
2020,"New Jersey","SCALLOP, SEA",85826003.98,"Mid Atlantic"
2020,"New Jersey","SCUP",1152955.62,"Mid Atlantic"
2020,"New Jersey","SEAROBINS **",1577.68,"Mid Atlantic"
2020,"New Jersey","SHAD, AMERICAN",465.47,"Mid Atlantic"
2020,"New Jersey","SHARK, BLACKTIP",242.86,"Mid Atlantic"
2020,"New Jersey","SHARK, DOGFISH, SMOOTH",185961.92,"Mid Atlantic"
2020,"New Jersey","SHARK, DOGFISH, SPINY",346021.93,"Mid Atlantic"
2020,"New Jersey","SHARK, MAKO, SHORTFIN",11521.54,"Mid Atlantic"
2020,"New Jersey","SHARK, SHARPNOSE, ATLANTIC",1062.93,"Mid Atlantic"
2020,"New Jersey","SHARK, SPINNER",2115.3,"Mid Atlantic"
2020,"New Jersey","SHARK, THRESHER",10158.56,"Mid Atlantic"
2020,"New Jersey","SHARKS, CHONDRICHTHYES (CLASS) **",40772.38,"Mid Atlantic"
2020,"New Jersey","SKATE, LITTLE",59552.3,"Mid Atlantic"
2020,"New Jersey","SKATE, SMOOTH",2693.4,"Mid Atlantic"
2020,"New Jersey","SKATE, WINTER",286343.8,"Mid Atlantic"
2020,"New Jersey","SPOT",46915.04,"Mid Atlantic"
2020,"New Jersey","SQUID, LONGFIN LOLIGO",4168830.07,"Mid Atlantic"
2020,"New Jersey","SQUID, SHORTFIN ILLEX",5409204.74,"Mid Atlantic"
2020,"New Jersey","SWORDFISH",893140.22,"Mid Atlantic"
2020,"New Jersey","TAUTOG",5843.48,"Mid Atlantic"
2020,"New Jersey","TILEFISH, GOLDEN",1013306,"Mid Atlantic"
2020,"New Jersey","TRIGGERFISHES **",112.63,"Mid Atlantic"
2020,"New Jersey","TUNA, ALBACORE",43966.46,"Mid Atlantic"
2020,"New Jersey","TUNA, BIGEYE",1079879.1,"Mid Atlantic"
2020,"New Jersey","TUNA, LITTLE TUNNY",4791.99,"Mid Atlantic"
2020,"New Jersey","TUNA, SKIPJACK",40.48,"Mid Atlantic"
2020,"New Jersey","TUNA, YELLOWFIN",469038.61,"Mid Atlantic"
2020,"New Jersey","WAHOO",4264.04,"Mid Atlantic"
2020,"New Jersey","WEAKFISH",9894.59,"Mid Atlantic"
2020,"New Jersey","WHELK, CHANNELED",105937.63,"Mid Atlantic"
2020,"New Jersey","WHELK, KNOBBED",110815.85,"Mid Atlantic"
2020,"New Jersey","AMBERJACKS **",101.66,"Mid Atlantic"
2020,"New Jersey","BARRACUDAS, SPHYRAENIDAE (FAMILY) **",10.26,"Mid Atlantic"
2020,"New Jersey","CLAM, QUAHOG, OCEAN",5655102.95,"Mid Atlantic"
2020,"New Jersey","CLAM, SURF, ATLANTIC",11335862,"Mid Atlantic"
2020,"New Jersey","COD, ATLANTIC",17685.85,"Mid Atlantic"
2020,"New Jersey","CROAKER, ATLANTIC",107181.32,"Mid Atlantic"
2020,"New Jersey","CUSK",566.35,"Mid Atlantic"
2020,"New Jersey","DRUM, BLACK",4062.41,"Mid Atlantic"
2020,"New Jersey","ESCOLAR",840.57,"Mid Atlantic"
2020,"New Jersey","FLOUNDER, FOURSPOT",150.01,"Mid Atlantic"
2020,"New Jersey","GROUPER, SNOWY",1099.93,"Mid Atlantic"
2020,"New Jersey","HAKES, MERLUCCIUS (GENUS) **",4187.4,"Mid Atlantic"
2020,"New Jersey","HERRING, ATLANTIC",118167.58,"Mid Atlantic"
2020,"New Jersey","HERRINGS **",564.26,"Mid Atlantic"
2020,"New Jersey","JACK, BAR",8.53,"Mid Atlantic"
2020,"New Jersey","JACK, CREVALLE",180.22,"Mid Atlantic"
2020,"New Jersey","MACKEREL, FRIGATE",683.24,"Mid Atlantic"
2020,"New Jersey","MACKEREL, KING",1556.97,"Mid Atlantic"
2020,"New Jersey","OPAH",587.81,"Mid Atlantic"
2020,"New Jersey","PERCH, WHITE",24849.62,"Mid Atlantic"
2020,"New Jersey","POLLOCK",229.64,"Mid Atlantic"
2020,"New Jersey","PORGY, RED",10.57,"Mid Atlantic"
2020,"New Jersey","PUFFER, NORTHERN",528.01,"Mid Atlantic"
2020,"New Jersey","PUFFERS, TETRAODONTIDAE (FAMILY) **",312.72,"Mid Atlantic"
2020,"New Jersey","RIBBONFISHES **",37.37,"Mid Atlantic"
2020,"New Jersey","ROSEFISH, BLACKBELLY",404.1,"Mid Atlantic"
2020,"New Jersey","RUNNER, BLUE",102.37,"Mid Atlantic"
2020,"New Jersey","SHARK, FINETOOTH",2142.56,"Mid Atlantic"
2020,"New Jersey","SHARK, HAMMERHEAD, GREAT",535.42,"Mid Atlantic"
2020,"New Jersey","SHARK, SANDBAR",9655.63,"Mid Atlantic"
2020,"New Jersey","SHARK, TIGER",108.59,"Mid Atlantic"
2020,"New Jersey","SILVERSIDES, ATHERINIDAE (FAMILY) **",4.73,"Mid Atlantic"
2020,"New Jersey","SKATE, BARNDOOR",1076.45,"Mid Atlantic"
2020,"New Jersey","SKATE, CLEARNOSE",227566.89,"Mid Atlantic"
2020,"New Jersey","STARGAZER, NORTHERN",24.78,"Mid Atlantic"
2020,"New Jersey","SUCKERS **",114.68,"Mid Atlantic"
2020,"New Jersey","TILEFISH, BLUELINE",24441.67,"Mid Atlantic"
2020,"New Jersey","TUNA, BLACKFIN",301.21,"Mid Atlantic"
2020,"New Jersey","TUNA, BLUEFIN",168195.38,"Mid Atlantic"
2020,"New Jersey","WINDOWPANE",4618.62,"Mid Atlantic"
2020,"New York","ALEWIFE",139.03,"Mid Atlantic"
2020,"New York","AMBERJACKS **",690.73,"Mid Atlantic"
2020,"New York","BASS, BLACK SEA",998275.38,"Mid Atlantic"
2020,"New York","BASS, STRIPED",570604.85,"Mid Atlantic"
2020,"New York","BLUEFISH",228969.27,"Mid Atlantic"
2020,"New York","BONITO, ATLANTIC",912.47,"Mid Atlantic"
2020,"New York","BUTTERFISH",396610.59,"Mid Atlantic"
2020,"New York","CLAM, ARK, BLOOD",236.7,"Mid Atlantic"
2020,"New York","CLAM, QUAHOG, NORTHERN",4517395.82,"Mid Atlantic"
2020,"New York","CLAM, RAZOR, ATLANTIC",214266.86,"Mid Atlantic"
2020,"New York","CLAM, SOFT",369561.28,"Mid Atlantic"
2020,"New York","CLAM, SURF, ATLANTIC",202540.3,"Mid Atlantic"
2020,"New York","COBIA",4931.89,"Mid Atlantic"
2020,"New York","COD, ATLANTIC",14026.64,"Mid Atlantic"
2020,"New York","CRAB, BLUE",365193.4,"Mid Atlantic"
2020,"New York","CRAB, HORSESHOE",59237.29,"Mid Atlantic"
2020,"New York","CRAB, JONAH",74075.21,"Mid Atlantic"
2020,"New York","CUNNER",1971,"Mid Atlantic"
2020,"New York","DOLPHINFISH",30766.05,"Mid Atlantic"
2020,"New York","DORY, BUCKLER",5033.08,"Mid Atlantic"
2020,"New York","DRUM, BLACK",125.83,"Mid Atlantic"
2020,"New York","EEL, AMERICAN",45721,"Mid Atlantic"
2020,"New York","EEL, CONGER",1069.97,"Mid Atlantic"
2020,"New York","ESCOLAR",599.22,"Mid Atlantic"
2020,"New York","FLOUNDER, AMERICAN PLAICE",5753.73,"Mid Atlantic"
2020,"New York","FLOUNDER, FOURSPOT",740,"Mid Atlantic"
2020,"New York","FLOUNDER, SUMMER",2609172.18,"Mid Atlantic"
2020,"New York","FLOUNDER, WINTER",25557.86,"Mid Atlantic"
2020,"New York","FLOUNDER, WITCH",109.11,"Mid Atlantic"
2020,"New York","FLOUNDER, YELLOWTAIL",682.81,"Mid Atlantic"
2020,"New York","GARFISHES **",8.8,"Mid Atlantic"
2020,"New York","GOOSEFISH",469163.56,"Mid Atlantic"
2020,"New York","HAKE, RED",87287.06,"Mid Atlantic"
2020,"New York","HAKE, SILVER",1480808.29,"Mid Atlantic"
2020,"New York","HAKES, MERLUCCIUS (GENUS) **",1143.88,"Mid Atlantic"
2020,"New York","HAKES, RED AND WHITE **",14.96,"Mid Atlantic"
2020,"New York","HERRING, ATLANTIC",7979.9,"Mid Atlantic"
2020,"New York","HERRING, BLUEBACK",25.52,"Mid Atlantic"
2020,"New York","HERRINGS **",611.54,"Mid Atlantic"
2020,"New York","JACK, CREVALLE",4000.07,"Mid Atlantic"
2020,"New York","KINGFISH, NORTHERN",378.36,"Mid Atlantic"
2020,"New York","LOBSTER, AMERICAN",564422.6,"Mid Atlantic"
2020,"New York","MACKEREL, ATLANTIC",17174.96,"Mid Atlantic"
2020,"New York","MACKEREL, ATLANTIC CHUB",4235.01,"Mid Atlantic"
2020,"New York","MACKEREL, SPANISH",5481.84,"Mid Atlantic"
2020,"New York","MENHADENS **",676249.47,"Mid Atlantic"
2020,"New York","MULLETS **",5973.71,"Mid Atlantic"
2020,"New York","MUSSEL, SEA",726.81,"Mid Atlantic"
2020,"New York","OYSTER, EASTERN",2813835.7,"Mid Atlantic"
2020,"New York","PERCH, WHITE",8412.82,"Mid Atlantic"
2020,"New York","POLLOCK",123.19,"Mid Atlantic"
2020,"New York","PORGY, RED",1257.39,"Mid Atlantic"
2020,"New York","PUFFER, NORTHERN",36684.32,"Mid Atlantic"
2020,"New York","PUFFERS, TETRAODONTIDAE (FAMILY) **",3010.17,"Mid Atlantic"
2020,"New York","SCALLOP, BAY",86840.95,"Mid Atlantic"
2020,"New York","SCALLOP, SEA",1123819.16,"Mid Atlantic"
2020,"New York","SCUP",3533326.59,"Mid Atlantic"
2020,"New York","SEAROBIN, NORTHERN",243.74,"Mid Atlantic"
2020,"New York","SEAROBINS **",846.47,"Mid Atlantic"
2020,"New York","SHAD, AMERICAN",373.96,"Mid Atlantic"
2020,"New York","SHAD, HICKORY",251.65,"Mid Atlantic"
2020,"New York","SHARK, DOGFISH, SMOOTH",153487.96,"Mid Atlantic"
2020,"New York","SHARK, DOGFISH, SPINY",5777.49,"Mid Atlantic"
2020,"New York","SHARK, MAKO, SHORTFIN",2512.14,"Mid Atlantic"
2020,"New York","SHRIMPS, MANTIS **",2221.77,"Mid Atlantic"
2020,"New York","SILVERSIDE, ATLANTIC",80576.87,"Mid Atlantic"
2020,"New York","SKATE, LITTLE",14273.02,"Mid Atlantic"
2020,"New York","SKATE, SMOOTH",89814.16,"Mid Atlantic"
2020,"New York","SKATE, WINTER",243309.17,"Mid Atlantic"
2020,"New York","SKATES, RAJIDAE (FAMILY) **",8173.48,"Mid Atlantic"
2020,"New York","SNAPPER, RED",2339.68,"Mid Atlantic"
2020,"New York","SPOT",696.89,"Mid Atlantic"
2020,"New York","SQUID, LONGFIN LOLIGO",3181151.45,"Mid Atlantic"
2020,"New York","STARGAZER, NORTHERN",6.16,"Mid Atlantic"
2020,"New York","SWORDFISH",199180.8,"Mid Atlantic"
2020,"New York","TAUTOG",704024.71,"Mid Atlantic"
2020,"New York","TILEFISH, BLUELINE",4293.08,"Mid Atlantic"
2020,"New York","TILEFISH, GOLDEN",3172398.11,"Mid Atlantic"
2020,"New York","TRIGGERFISH, GRAY",39.6,"Mid Atlantic"
2020,"New York","TRIGGERFISHES **",5367.45,"Mid Atlantic"
2020,"New York","TUNA, ALBACORE",12709.42,"Mid Atlantic"
2020,"New York","TUNA, BIGEYE",260707.62,"Mid Atlantic"
2020,"New York","TUNA, BLUEFIN",19674.79,"Mid Atlantic"
2020,"New York","TUNA, LITTLE TUNNY",1019.82,"Mid Atlantic"
2020,"New York","TUNA, YELLOWFIN",122845.1,"Mid Atlantic"
2020,"New York","WAHOO",1045.33,"Mid Atlantic"
2020,"New York","WEAKFISH",73528.79,"Mid Atlantic"
2020,"New York","WHELK, KNOBBED",5133.39,"Mid Atlantic"
2020,"New York","WHELKS **",24157.05,"Mid Atlantic"
2020,"New York","WINDOWPANE",3992.15,"Mid Atlantic"
2020,"New York","ANCHOVY, BAY",3.18,"Mid Atlantic"
2020,"New York","BASS, BANK SEA",46.96,"Mid Atlantic"
2020,"New York","BULLHEAD, BROWN",1767.39,"Mid Atlantic"
2020,"New York","CARP, COMMON",260.28,"Mid Atlantic"
2020,"New York","CRAB, ATLANTIC ROCK",492.92,"Mid Atlantic"
2020,"New York","CRAB, GREEN",3146.7,"Mid Atlantic"
2020,"New York","CRABS, SPIDER **",646.9,"Mid Atlantic"
2020,"New York","CRUSTACEANS **",193.77,"Mid Atlantic"
2020,"New York","DRUMS **",5.13,"Mid Atlantic"
2020,"New York","GOOSEFISH, BLACKFIN",36.71,"Mid Atlantic"
2020,"New York","GUITARFISH, BANDED",224.03,"Mid Atlantic"
2020,"New York","HAKE, OFFSHORE",391.15,"Mid Atlantic"
2020,"New York","HAKE, WHITE",491.95,"Mid Atlantic"
2020,"New York","JACK, BAR",5.41,"Mid Atlantic"
2020,"New York","KILLIFISHES **",78.07,"Mid Atlantic"
2020,"New York","KINGFISHES **",754.15,"Mid Atlantic"
2020,"New York","MACKEREL, FRIGATE",6.04,"Mid Atlantic"
2020,"New York","MACKEREL, KING",27.63,"Mid Atlantic"
2020,"New York","MARLIN, BLUE",86.73,"Mid Atlantic"
2020,"New York","NEEDLEFISH, ATLANTIC",0.12,"Mid Atlantic"
2020,"New York","OPAH",57.32,"Mid Atlantic"
2020,"New York","PERCH, YELLOW",7028.67,"Mid Atlantic"
2020,"New York","POMPANO, FLORIDA",1.45,"Mid Atlantic"
2020,"New York","RAVEN, SEA",27.51,"Mid Atlantic"
2020,"New York","REDFISH, ACADIAN",259.69,"Mid Atlantic"
2020,"New York","RIBBONFISHES **",1.26,"Mid Atlantic"
2020,"New York","RUNNER, BLUE",15.21,"Mid Atlantic"
2020,"New York","SEAROBIN, STRIPED",21.65,"Mid Atlantic"
2020,"New York","SEATROUT, SPOTTED",433.81,"Mid Atlantic"
2020,"New York","SHAD, GIZZARD",4.85,"Mid Atlantic"
2020,"New York","SHARK, THRESHER",54.91,"Mid Atlantic"
2020,"New York","SHRIMPS **",10.34,"Mid Atlantic"
2020,"New York","SHRIMPS, PENAEID **",0.59,"Mid Atlantic"
2020,"New York","SILVERSIDES, ATHERINIDAE (FAMILY) **",2871.82,"Mid Atlantic"
2020,"New York","SKATE, BARNDOOR",78.59,"Mid Atlantic"
2020,"New York","SKATE, CLEARNOSE",21.34,"Mid Atlantic"
2020,"New York","SKATE, THORNY",204.79,"Mid Atlantic"
2020,"New York","SQUID, SHORTFIN ILLEX",2540.5,"Mid Atlantic"
2020,"New York","SQUIDS **",240.44,"Mid Atlantic"
2020,"New York","TARPON",2.6,"Mid Atlantic"
2020,"New York","TOADFISH, OYSTER",53.48,"Mid Atlantic"
2020,"New York","TROUT, RAINBOW",351.18,"Mid Atlantic"
2020,"New York","TUNA, SKIPJACK",52.31,"Mid Atlantic"
2020,"New York","VERTEBRATES, JAWED",2339.3,"Mid Atlantic"
2020,"New York","WHELK, WAVED",16682.16,"Mid Atlantic"
2020,"Rhode Island","BASS, BLACK SEA",1172435.06,"S. New England"
2020,"Rhode Island","BASS, STRIPED",312393.53,"S. New England"
2020,"Rhode Island","BLUEFISH",347448.26,"S. New England"
2020,"Rhode Island","BONITO, ATLANTIC",47138.53,"S. New England"
2020,"Rhode Island","BUTTERFISH",2668393.64,"S. New England"
2020,"Rhode Island","CLAM, QUAHOG, NORTHERN",2984951.78,"S. New England"
2020,"Rhode Island","CLAM, SOFT",13804.03,"S. New England"
2020,"Rhode Island","COBIA",1887.41,"S. New England"
2020,"Rhode Island","COD, ATLANTIC",32931.51,"S. New England"
2020,"Rhode Island","CONCHS **",17546.28,"S. New England"
2020,"Rhode Island","CRAB, ATLANTIC ROCK",60516.68,"S. New England"
2020,"Rhode Island","CRAB, GREEN",36724.8,"S. New England"
2020,"Rhode Island","CRAB, HORSESHOE",27261.37,"S. New England"
2020,"Rhode Island","CRAB, JONAH",2432026.08,"S. New England"
2020,"Rhode Island","CUNNER",3857.52,"S. New England"
2020,"Rhode Island","DORY, BUCKLER",26458.01,"S. New England"
2020,"Rhode Island","EEL, AMERICAN",3766.89,"S. New England"
2020,"Rhode Island","EEL, CONGER",12272.1,"S. New England"
2020,"Rhode Island","FLOUNDER, SUMMER",4139185.91,"S. New England"
2020,"Rhode Island","FLOUNDER, WINTER",169090.53,"S. New England"
2020,"Rhode Island","FLOUNDER, WITCH",8040.62,"S. New England"
2020,"Rhode Island","FLOUNDER, YELLOWTAIL",3377.97,"S. New England"
2020,"Rhode Island","GOOSEFISH",1071241.02,"S. New England"
2020,"Rhode Island","HADDOCK",2561.42,"S. New England"
2020,"Rhode Island","HAKE, RED",72609.28,"S. New England"
2020,"Rhode Island","HAKE, SILVER",2547232.68,"S. New England"
2020,"Rhode Island","HAKES, RED AND WHITE **",1856.61,"S. New England"
2020,"Rhode Island","HERRING, ATLANTIC",91058.36,"S. New England"
2020,"Rhode Island","KINGFISH, NORTHERN",266.61,"S. New England"
2020,"Rhode Island","KINGFISHES **",3782.73,"S. New England"
2020,"Rhode Island","LOBSTER, AMERICAN",8390551.53,"S. New England"
2020,"Rhode Island","MACKEREL, ATLANTIC",969204.91,"S. New England"
2020,"Rhode Island","MACKEREL, ATLANTIC CHUB",10511.4,"S. New England"
2020,"Rhode Island","MACKEREL, SPANISH",980.22,"S. New England"
2020,"Rhode Island","MENHADENS **",27185.7,"S. New England"
2020,"Rhode Island","OYSTER, EASTERN",2644015.73,"S. New England"
2020,"Rhode Island","RAVEN, SEA",29.04,"S. New England"
2020,"Rhode Island","REDFISH, ACADIAN",68.63,"S. New England"
2020,"Rhode Island","SCALLOP, SEA",9976984.2,"S. New England"
2020,"Rhode Island","SCUP",2123868.44,"S. New England"
2020,"Rhode Island","SEAROBINS **",1167.64,"S. New England"
2020,"Rhode Island","SHAD, HICKORY",4210.37,"S. New England"
2020,"Rhode Island","SHARK, DOGFISH, SMOOTH",22809.9,"S. New England"
2020,"Rhode Island","SHARK, DOGFISH, SPINY",36321.8,"S. New England"
2020,"Rhode Island","SHRIMPS, MANTIS **",435052.09,"S. New England"
2020,"Rhode Island","SKATE, BARNDOOR",33372.34,"S. New England"
2020,"Rhode Island","SKATE, LITTLE",628472.12,"S. New England"
2020,"Rhode Island","SKATE, WINTER",1158387.3,"S. New England"
2020,"Rhode Island","SKATES, RAJIDAE (FAMILY) **",5082.36,"S. New England"
2020,"Rhode Island","SQUID, LONGFIN LOLIGO",12002766.44,"S. New England"
2020,"Rhode Island","SQUID, SHORTFIN ILLEX",9858146.21,"S. New England"
2020,"Rhode Island","SWORDFISH",334195.94,"S. New England"
2020,"Rhode Island","TAUTOG",142299.03,"S. New England"
2020,"Rhode Island","TILEFISH, BLUELINE",3803.85,"S. New England"
2020,"Rhode Island","TILEFISH, GOLDEN",13064.02,"S. New England"
2020,"Rhode Island","TRIGGERFISH, GRAY",9.68,"S. New England"
2020,"Rhode Island","TRIGGERFISHES **",1377.94,"S. New England"
2020,"Rhode Island","TUNA, ALBACORE",17264.71,"S. New England"
2020,"Rhode Island","TUNA, BIGEYE",402741.8,"S. New England"
2020,"Rhode Island","TUNA, BLUEFIN",95191.29,"S. New England"
2020,"Rhode Island","TUNA, LITTLE TUNNY",29966.21,"S. New England"
2020,"Rhode Island","TUNA, YELLOWFIN",144198.75,"S. New England"
2020,"Rhode Island","WEAKFISH",30531.99,"S. New England"
2020,"Rhode Island","WHELK, CHANNELED",1056961.85,"S. New England"
2020,"Rhode Island","WHELK, KNOBBED",12184.11,"S. New England"
2020,"Rhode Island","AMBERJACKS **",4.09,"S. New England"
2020,"Rhode Island","BARRACUDAS, SPHYRAENIDAE (FAMILY) **",0.2,"S. New England"
2020,"Rhode Island","CLAM, QUAHOG, OCEAN",24515.67,"S. New England"
2020,"Rhode Island","CLAM, SURF, ATLANTIC",14204.93,"S. New England"
2020,"Rhode Island","CRAB, BLUE",2.56,"S. New England"
2020,"Rhode Island","DOLPHINFISH",224.13,"S. New England"
2020,"Rhode Island","DRUM, BLACK",0.37,"S. New England"
2020,"Rhode Island","DRUM, RED",3.5,"S. New England"
2020,"Rhode Island","DRUMS **",0.55,"S. New England"
2020,"Rhode Island","ESCOLAR",23.74,"S. New England"
2020,"Rhode Island","FLOUNDER, AMERICAN PLAICE",4278.25,"S. New England"
2020,"Rhode Island","HAKE, OFFSHORE",256.01,"S. New England"
2020,"Rhode Island","HAKE, WHITE",655.7,"S. New England"
2020,"Rhode Island","HAKES, MERLUCCIUS (GENUS) **",3.57,"S. New England"
2020,"Rhode Island","HALIBUT, ATLANTIC",38.05,"S. New England"
2020,"Rhode Island","HALIBUT, GREENLAND",0.08,"S. New England"
2020,"Rhode Island","HERRING, BLUEBACK",3.1,"S. New England"
2020,"Rhode Island","JACK, CREVALLE",6.66,"S. New England"
2020,"Rhode Island","MACKEREL, FRIGATE",208.42,"S. New England"
2020,"Rhode Island","MACKEREL, KING",4.18,"S. New England"
2020,"Rhode Island","MUSSEL, SEA",1901.06,"S. New England"
2020,"Rhode Island","NEEDLEFISH, ATLANTIC",0.02,"S. New England"
2020,"Rhode Island","PERIWINKLES, ATLANTIC **",102.31,"S. New England"
2020,"Rhode Island","POLLOCK",574.4,"S. New England"
2020,"Rhode Island","RUNNER, BLUE",27.62,"S. New England"
2020,"Rhode Island","SHAD, AMERICAN",118.26,"S. New England"
2020,"Rhode Island","SHARK, MAKO, SHORTFIN",143.25,"S. New England"
2020,"Rhode Island","SHARK, THRESHER",8.48,"S. New England"
2020,"Rhode Island","SHARKS, CHONDRICHTHYES (CLASS) **",135.85,"S. New England"
2020,"Rhode Island","SKATE, SMOOTH",40.52,"S. New England"
2020,"Rhode Island","VERTEBRATES, JAWED",12180.7,"S. New England"
2020,"Rhode Island","WAHOO",11.71,"S. New England"
2020,"Rhode Island","WINDOWPANE",2777.2,"S. New England"
2020,"Virginia","AMBERJACKS **",213.82,"Mid Atlantic"
2020,"Virginia","BASS, BLACK SEA",949859.21,"Mid Atlantic"
2020,"Virginia","BASS, STRIPED",2756127.69,"Mid Atlantic"
2020,"Virginia","BLUEFISH",145572.29,"Mid Atlantic"
2020,"Virginia","BUTTERFISH",14767.53,"Mid Atlantic"
2020,"Virginia","CARP, COMMON",2366.96,"Mid Atlantic"
2020,"Virginia","CATFISH, BLUE",1059409.76,"Mid Atlantic"
2020,"Virginia","CATFISH, CHANNEL",5300.58,"Mid Atlantic"
2020,"Virginia","CATFISH, WHITE",44.88,"Mid Atlantic"
2020,"Virginia","CATFISHES **",326487.93,"Mid Atlantic"
2020,"Virginia","CATFISHES, BULLHEAD **",2868.51,"Mid Atlantic"
2020,"Virginia","CLAM, QUAHOG, NORTHERN",31940016.54,"Mid Atlantic"
2020,"Virginia","COBIA",103046.25,"Mid Atlantic"
2020,"Virginia","CONCHS **",721434.61,"Mid Atlantic"
2020,"Virginia","CRAB, BLUE",24581424.22,"Mid Atlantic"
2020,"Virginia","CRAB, HORSESHOE",66975.22,"Mid Atlantic"
2020,"Virginia","CROAKER, ATLANTIC",196060.64,"Mid Atlantic"
2020,"Virginia","DEALFISH",110.87,"Mid Atlantic"
2020,"Virginia","DRUM, BLACK",22161.41,"Mid Atlantic"
2020,"Virginia","DRUM, RED",22889.1,"Mid Atlantic"
2020,"Virginia","EEL, AMERICAN",21570.99,"Mid Atlantic"
2020,"Virginia","EEL, CONGER",9136.1,"Mid Atlantic"
2020,"Virginia","FLOUNDER, SUMMER",2553848.73,"Mid Atlantic"
2020,"Virginia","FLOUNDER, WINTER",2058.99,"Mid Atlantic"
2020,"Virginia","GARFISHES **",16.72,"Mid Atlantic"
2020,"Virginia","GOOSEFISH",25858.79,"Mid Atlantic"
2020,"Virginia","HAKE, RED",111.75,"Mid Atlantic"
2020,"Virginia","HAKE, SILVER",2532.38,"Mid Atlantic"
2020,"Virginia","HARVESTFISH, NORTHERN",12409.37,"Mid Atlantic"
2020,"Virginia","KINGFISH, NORTHERN",1615.51,"Mid Atlantic"
2020,"Virginia","KINGFISHES **",83915.25,"Mid Atlantic"
2020,"Virginia","MACKEREL, ATLANTIC",1227.47,"Mid Atlantic"
2020,"Virginia","MACKEREL, SPANISH",126425.45,"Mid Atlantic"
2020,"Virginia","MENHADENS **",50266072.43,"Mid Atlantic"
2020,"Virginia","MULLETS **",11175.74,"Mid Atlantic"
2020,"Virginia","OYSTER, EASTERN",33290509.29,"Mid Atlantic"
2020,"Virginia","PERCH, WHITE",11659.69,"Mid Atlantic"
2020,"Virginia","PERCH, YELLOW",5505.6,"Mid Atlantic"
2020,"Virginia","POMPANO, FLORIDA",3100.8,"Mid Atlantic"
2020,"Virginia","PUFFER, NORTHERN",33398.74,"Mid Atlantic"
2020,"Virginia","REDFISH, ACADIAN",322.05,"Mid Atlantic"
2020,"Virginia","RIBBONFISHES **",33803.5,"Mid Atlantic"
2020,"Virginia","SCALLOP, SEA",32672477.3,"Mid Atlantic"
2020,"Virginia","SCUP",183865.97,"Mid Atlantic"
2020,"Virginia","SEATROUT, SPOTTED",159019.96,"Mid Atlantic"
2020,"Virginia","SHAD, AMERICAN",13254.96,"Mid Atlantic"
2020,"Virginia","SHAD, GIZZARD",55847.88,"Mid Atlantic"
2020,"Virginia","SHAD, HICKORY",600.1,"Mid Atlantic"
2020,"Virginia","SHARK, DOGFISH, SMOOTH",20120.9,"Mid Atlantic"
